country,region,year_start,season,lat_mean,lon_mean,season_days_observed,season_start_date,season_end_date,season_rain_sum,season_rain_mean,season_tmax_mean,season_tmin_mean,season_tmean_mean,season_radiation_sum,season_radiation_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,max_dry_spell_2mm,dry_spell_events_7d,dry_spell_events_14d,hot_dry_days_30_1mm,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,max_wet_spell_1mm,rainfall_concentration_index,rain_last_7d_before_harvest,rain_last_14d_before_harvest,rain_last_21d_before_harvest,wet_days_last_14d_before_harvest,heavy_rain_days_last_14d_before_harvest,max_3day_rain_last_21d_before_harvest,storm_before_harvest_flag,frost_days_0,cold_days_5,min_tmin,frost_events_2d,rain_sum_early,dry_days_1mm_early,max_dry_spell_1mm_early,heavy_rain_days_20_early,max_3day_rain_early,heat_days_35_early,max_consecutive_heat_days_35_early,frost_days_0_early,radiation_sum_early,rain_sum_mid,dry_days_1mm_mid,max_dry_spell_1mm_mid,heavy_rain_days_20_mid,max_3day_rain_mid,heat_days_35_mid,max_consecutive_heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,rain_sum_late,dry_days_1mm_late,max_dry_spell_1mm_late,heavy_rain_days_20_late,max_3day_rain_late,heat_days_35_late,max_consecutive_heat_days_35_late,frost_days_0_late,radiation_sum_late
Australia,New South Wales,1989,1989-90,-34.5,147.5,184,1989-05-01,1989-10-31,314.6,1.7097826086956522,15.657065217391303,4.658695652173913,10.157880434782609,2267.4,12.322826086956523,956.6500000000001,0,0,0,0,0,0,0,0.0,0.0,132,143,16,16,6,1,0,5,3,3,0,32.6,41.5,45.2,52,4,0.04069062764086748,29.599999999999998,33.8,35.099999999999994,4,0,25.299999999999997,1,14,111,-3.5,4,169.8,41,10,3,41.5,0,0,4,498.40000000000003,92.29999999999998,40,6,0,17.099999999999998,0,0,9,569.3,52.5,51,12,0,25.299999999999997,0,0,1,1199.7
Australia,New South Wales,1990,1990-91,-34.5,147.5,184,1990-05-01,1990-10-31,436.8,2.373913043478261,15.892934782608696,5.3125,10.602717391304349,2299.0,12.494565217391305,1031.4,4,0,0,4,0,1,0,11.799999999999994,0.0,133,140,16,17,8,2,4,14,6,3,0,37.0,53.5,63.7,51,6,0.03689954162138227,0.0,47.0,50.00000000000001,3,1,37.5,1,9,89,-2.6,2,150.40000000000003,48,16,3,53.5,0,0,4,567.8,163.00000000000003,36,9,1,25.000000000000004,0,0,5,543.9,123.4,49,14,2,47.5,0,0,0,1187.2999999999997
Australia,New South Wales,1991,1991-92,-34.5,147.5,184,1991-05-01,1991-10-31,361.4,1.9641304347826085,16.857608695652175,5.434239130434783,11.145923913043477,2362.6000000000004,12.84021739130435,1131.45,3,0,0,1,0,0,0,1.6999999999999993,0.0,141,151,20,20,6,3,3,8,4,3,0,45.0,83.69999999999999,144.0,43,4,0.052772698192389014,10.6,10.8,10.8,2,0,5.8,0,7,90,-1.6,0,173.8,50,20,3,83.69999999999999,0,0,1,561.0999999999999,126.30000000000001,39,7,0,24.0,0,0,5,570.7,61.3,52,17,1,32.7,0,0,1,1230.8
Australia,New South Wales,1992,1992-93,-34.5,147.5,184,1992-05-01,1992-10-31,344.79999999999995,1.8739130434782607,15.454891304347825,4.210326086956522,9.832608695652173,2175.9,11.82554347826087,892.3,0,0,0,0,0,0,0,0.0,0.0,137,154,16,16,7,1,0,12,4,3,0,46.0,61.2,63.7,47,4,0.05863734179940894,12.7,73.9,78.0,4,1,61.2,1,27,111,-2.7,7,56.900000000000006,49,11,0,16.3,0,0,3,550.8,131.89999999999998,49,16,2,46.1,0,0,22,596.1000000000001,156.0,39,10,2,61.2,0,0,2,1028.9999999999998
Australia,New South Wales,1993,1993-94,-34.5,147.5,184,1993-05-01,1993-10-31,490.9,2.6679347826086954,16.57445652173913,5.003804347826088,10.789130434782608,2291.0,12.451086956521738,1065.2,0,0,0,0,0,0,0,0.0,0.0,150,156,23,23,7,4,0,13,9,7,3,64.5,67.2,85.30000000000001,34,5,0.07089854251429803,18.5,31.5,33.800000000000004,3,0,18.5,0,11,99,-2.7,2,80.5,56,23,1,67.2,0,0,7,582.1999999999999,182.6,46,14,4,65.7,0,0,4,627.7,227.79999999999998,48,15,4,56.8,0,0,0,1081.1000000000001
Australia,New South Wales,1994,1994-95,-34.5,147.5,184,1994-05-01,1994-10-31,103.69999999999999,0.5635869565217391,17.654891304347824,3.281521739130435,10.46820652173913,2512.6,13.655434782608696,1012.5,2,0,0,2,0,0,0,3.900000000000002,0.0,158,163,19,37,10,5,2,1,0,0,0,11.8,14.9,15.7,26,4,0.04616554875582244,9.5,13.100000000000001,13.100000000000001,3,0,9.5,0,46,119,-4.9,11,32.900000000000006,51,18,0,12.8,0,0,10,561.8000000000001,29.400000000000006,56,19,0,14.9,0,0,31,785.1999999999999,41.4,51,14,0,9.5,0,0,5,1165.5999999999997
Australia,New South Wales,1995,1995-96,-34.5,147.5,184,1995-05-01,1995-10-31,392.0,2.130434782608696,16.305978260869566,5.45,10.877989130434784,2337.8,12.705434782608696,1088.4499999999998,1,0,0,1,0,0,0,0.8000000000000007,0.0,129,147,16,28,10,2,1,12,6,3,0,35.3,50.3,73.0,55,9,0.043055627863390254,0.0,18.2,28.0,3,0,18.2,0,20,86,-2.6,5,195.1,39,14,4,50.3,0,0,3,520.5,77.6,43,16,0,20.4,0,0,13,669.8,119.30000000000001,47,10,2,29.7,0,0,4,1147.4999999999998
Australia,New South Wales,1996,1996-97,-34.5,147.5,184,1996-05-01,1996-10-31,388.79999999999995,2.1130434782608694,16.569021739130434,5.1510869565217385,10.860054347826088,2349.5,12.769021739130435,1080.0,1,0,0,1,0,0,0,0.3999999999999986,0.0,126,142,19,22,5,2,1,11,3,1,0,27.2,48.0,68.89999999999999,58,10,0.02987865480363766,0.0,20.700000000000003,42.300000000000004,2,0,31.5,1,17,100,-1.9,5,119.5,46,19,2,38.3,0,0,9,561.9999999999999,159.29999999999998,34,7,1,48.0,0,0,7,555.1,110.0,46,11,0,32.2,0,0,1,1232.4000000000003
Australia,New South Wales,1997,1997-98,-34.5,147.5,184,1997-05-01,1997-10-31,298.20000000000005,1.6206521739130437,16.657065217391306,4.173369565217391,10.415217391304347,2422.8,13.167391304347827,1002.5999999999999,5,0,0,4,0,1,0,10.100000000000005,0.0,144,151,22,27,8,1,5,11,2,1,0,28.9,31.3,43.400000000000006,40,5,0.043281598826133624,4.4,4.4,4.5,1,0,4.4,0,35,110,-4.2,9,119.30000000000003,43,9,0,29.3,0,0,10,565.6,73.39999999999999,52,11,0,28.8,0,0,24,693.5000000000001,105.5,49,22,2,31.3,0,0,1,1163.7
Australia,New South Wales,1998,1998-99,-34.5,147.5,184,1998-05-01,1998-10-31,364.40000000000003,1.9804347826086959,16.032065217391303,5.232608695652174,10.632336956521739,2228.1,12.109239130434782,1046.3,0,0,0,0,0,0,0,0.0,0.0,134,149,17,17,7,1,0,13,4,2,0,30.7,71.3,89.8,50,5,0.037984488885086654,2.8000000000000003,19.900000000000006,21.400000000000006,4,0,17.1,0,18,93,-5.0,4,132.6,48,17,2,71.3,0,0,9,553.8,101.0,45,9,0,18.400000000000002,0,0,8,591.3000000000001,130.79999999999998,41,9,2,43.5,0,0,1,1082.9999999999998
Australia,New South Wales,1999,1999-00,-34.5,147.5,184,1999-05-01,1999-10-31,322.8,1.7543478260869565,17.40271739130435,5.026086956521739,11.214402173913042,2389.0,12.983695652173912,1145.4,0,0,0,0,0,0,0,0.0,0.0,144,154,17,17,8,2,0,11,3,1,0,26.7,50.699999999999996,81.1,40,6,0.042069738302861114,12.1,32.4,37.1,6,0,18.9,0,26,97,-4.2,6,74.1,52,15,0,18.2,0,0,3,598.5,95.69999999999999,50,17,1,28.4,0,0,21,699.1,153.0,42,10,2,50.699999999999996,0,0,2,1091.4
Australia,New South Wales,2000,2000-01,-34.5,147.5,184,2000-05-01,2000-10-31,343.6,1.8673913043478263,15.891304347826088,4.590760869565218,10.241032608695651,2282.1,12.402717391304348,967.7500000000001,2,0,0,2,0,0,0,4.100000000000001,0.0,130,137,15,19,7,2,2,10,2,1,0,26.4,42.8,46.199999999999996,54,5,0.02999907844218783,10.799999999999999,39.0,63.0,5,0,23.900000000000002,0,24,115,-2.2,8,115.60000000000002,45,15,1,42.8,0,0,8,531.9000000000001,124.10000000000001,41,11,1,23.200000000000003,0,0,16,633.0,103.89999999999999,44,14,0,23.900000000000002,0,0,0,1117.2000000000003
Australia,New South Wales,2001,2001-02,-34.5,147.5,184,2001-05-01,2001-10-31,227.6,1.2369565217391305,16.92228260869565,4.246195652173913,10.584239130434783,2390.2,12.990217391304347,1027.6,0,0,0,0,0,0,0,0.0,0.0,141,150,13,21,10,0,0,6,1,0,0,20.8,21.400000000000002,40.8,43,3,0.04189278511000399,0.2,14.0,37.3,2,0,19.7,0,30,110,-2.9,9,55.5,53,10,1,21.400000000000002,0,0,15,610.2000000000002,66.9,46,9,0,14.3,0,0,15,646.6,105.2,42,8,0,19.7,0,0,0,1133.4
Australia,New South Wales,2002,2002-03,-34.5,147.5,184,2002-05-01,2002-10-31,161.5,0.8777173913043478,17.932065217391305,4.071195652173913,11.001630434782609,2648.4,14.393478260869566,1105.7,1,0,0,1,0,0,0,3.299999999999997,0.0,157,168,25,26,9,3,1,3,1,1,0,37.7,38.300000000000004,38.300000000000004,27,3,0.09434730515963924,0.0,0.3,4.0,0,0,3.7,0,34,110,-3.3,10,61.900000000000006,48,13,0,19.1,0,0,9,570.8000000000001,41.3,51,15,0,19.3,0,0,22,766.9,58.30000000000001,58,25,1,38.300000000000004,0,0,3,1310.7
Australia,New South Wales,2003,2003-04,-34.5,147.5,184,2003-05-01,2003-10-31,266.40000000000003,1.4478260869565218,16.328804347826086,4.7597826086956525,10.54429347826087,2429.0,13.201086956521738,1020.1499999999999,0,0,0,0,0,0,0,0.0,0.0,140,152,15,17,8,1,0,8,2,2,0,30.4,37.7,38.9,44,4,0.04713920001082162,4.8,10.899999999999999,12.7,3,0,6.1,0,14,107,-2.2,2,67.9,48,13,0,15.5,0,0,0,586.8,125.89999999999999,46,15,2,37.7,0,0,9,676.0,72.6,46,12,0,19.0,0,0,5,1166.2000000000003
Australia,New South Wales,2004,2004-05,-34.5,147.5,184,2004-05-01,2004-10-31,244.29999999999998,1.3277173913043476,16.410869565217393,4.304347826086956,10.357608695652173,2413.8999999999996,13.119021739130433,986.7499999999999,3,0,0,2,0,0,0,7.399999999999999,0.0,150,159,21,22,9,4,3,9,3,1,0,26.2,37.1,41.300000000000004,34,4,0.052604206024245974,7.5,7.7,8.1,1,0,7.7,0,15,113,-2.9,2,74.3,50,21,0,24.299999999999997,0,0,7,604.6,88.6,50,16,1,37.1,0,0,8,619.5999999999999,81.39999999999999,50,20,2,28.3,0,0,0,1189.6999999999998
Australia,New South Wales,2005,2005-06,-34.5,147.5,184,2005-05-01,2005-10-31,371.59999999999997,2.019565217391304,17.458152173913046,4.4114130434782615,10.934782608695652,2395.7,13.020108695652173,1092.7000000000003,0,0,0,0,0,0,0,0.0,0.0,133,148,24,41,8,3,0,14,4,1,0,29.0,38.7,45.4,51,5,0.03540373516437806,22.2,49.0,49.9,7,0,26.5,1,27,107,-2.9,7,103.60000000000001,49,24,1,31.4,0,0,9,614.3,123.1,43,17,2,32.3,0,0,17,693.9000000000001,144.9,41,10,1,38.7,0,0,1,1087.4999999999998
Australia,New South Wales,2006,2006-07,-34.5,147.5,184,2006-05-01,2006-10-31,122.9,0.6679347826086957,18.428804347826087,2.414130434782609,10.421467391304347,2651.6,14.410869565217391,1002.8,5,1,0,3,1,1,0,16.9,0.6000000000000014,167,171,54,54,8,3,5,3,1,0,0,24.9,26.9,27.7,17,3,0.10604651224377513,0.0,0.1,0.1,0,0,0.1,0,65,137,-4.1,13,42.9,55,25,1,24.9,0,0,33,618.3000000000001,59.3,52,20,0,26.9,0,0,25,683.4000000000001,20.7,60,54,0,19.599999999999998,1,1,7,1349.9
Australia,New South Wales,2007,2007-08,-34.5,147.5,184,2007-05-01,2007-10-31,188.4,1.0239130434782608,17.911956521739125,4.341847826086957,11.126902173913043,2472.0,13.434782608695652,1135.6,5,0,0,4,0,1,0,12.2,0.0,154,157,34,34,9,5,5,4,1,1,0,27.6,33.8,37.2,30,3,0.05525635477661929,37.2,37.2,38.4,4,0,28.1,1,34,115,-3.8,9,88.70000000000002,50,17,1,33.8,0,0,6,573.2,52.4,49,14,0,14.0,0,0,18,673.6999999999999,47.300000000000004,55,34,0,28.1,0,0,10,1225.1
Australia,New South Wales,2008,2008-09,-34.5,147.5,184,2008-05-01,2008-10-31,166.4,0.9043478260869565,17.78478260869565,4.257065217391304,11.020923913043479,2452.2999999999997,13.327717391304347,1110.85,10,0,0,6,0,1,0,13.900000000000002,0.0,151,161,23,24,10,2,10,4,0,0,0,19.3,23.3,28.1,33,3,0.056304751063239636,1.7,1.7,1.7,1,0,1.7,0,30,119,-3.7,4,32.8,52,10,0,11.4,0,0,6,565.1000000000001,78.79999999999998,46,10,0,23.3,0,0,18,616.6999999999999,54.800000000000004,53,23,0,19.7,0,0,6,1270.5
Australia,New South Wales,2009,2009-10,-34.5,147.5,184,2009-05-01,2009-10-31,166.89999999999998,0.9070652173913042,17.65380434782609,4.871739130434783,11.262771739130434,2311.1,12.560326086956522,1155.6,8,0,0,3,0,1,0,13.2,0.0,145,157,25,25,8,1,8,2,0,0,0,13.7,19.3,26.0,39,6,0.034900330669477356,2.8,2.8,22.1,1,0,13.8,0,24,104,-3.9,9,68.4,48,25,0,19.3,0,0,2,552.8,43.4,49,11,0,9.9,0,0,15,642.5,55.1,48,13,0,14.2,0,0,7,1115.8
Australia,New South Wales,2010,2010-11,-34.5,147.5,184,2010-05-01,2010-10-31,360.7,1.9603260869565218,15.883152173913043,4.393478260869566,10.138315217391305,2228.7,12.112499999999999,950.15,0,0,0,0,0,0,0,0.0,0.0,141,145,19,19,8,2,0,14,1,0,0,21.6,57.3,61.199999999999996,43,5,0.03312821871097608,15.8,19.400000000000002,80.6,2,0,57.3,1,29,105,-2.8,8,72.29999999999998,52,19,0,20.0,0,0,4,590.0999999999999,123.19999999999999,42,13,0,34.2,0,0,24,569.8000000000001,165.20000000000005,47,16,1,57.3,0,0,1,1068.8
Australia,New South Wales,2011,2011-12,-34.5,147.5,184,2011-05-01,2011-10-31,200.2,1.0880434782608694,17.416304347826088,3.614130434782609,10.515217391304347,2354.4,12.795652173913044,1017.5,3,0,0,2,0,0,0,4.299999999999997,0.0,144,160,21,24,10,3,3,7,1,0,0,24.9,33.0,48.1,40,6,0.0490782943330396,2.6,2.6,2.6,1,0,1.6,0,44,119,-3.6,13,37.300000000000004,50,12,0,15.7,0,0,17,575.6999999999999,81.5,45,12,1,33.0,0,0,19,661.0,81.39999999999999,49,21,0,25.799999999999997,0,0,8,1117.7
Australia,New South Wales,2012,2012-13,-34.5,147.5,184,2012-05-01,2012-10-31,197.3,1.0722826086956523,17.214673913043477,2.426630434782609,9.820652173913043,2409.2000000000003,13.093478260869567,889.2,3,0,0,2,0,0,0,6.5,0.0,154,157,21,24,10,3,3,5,1,1,0,36.1,40.0,43.800000000000004,30,3,0.06713978805100483,0.0,0.0,16.300000000000004,0,0,16.200000000000003,0,57,135,-4.1,13,69.99999999999999,50,21,0,24.799999999999997,0,0,17,568.4999999999999,96.2,48,13,1,40.0,0,0,29,632.3000000000001,31.099999999999998,56,19,0,16.200000000000003,0,0,11,1208.4
Australia,New South Wales,2013,2013-14,-34.5,147.5,184,2013-05-01,2013-10-31,260.7,1.4168478260869564,17.839673913043477,4.396195652173914,11.117934782608694,2412.6,13.11195652173913,1125.7,3,1,0,2,1,0,0,9.900000000000002,0.6000000000000014,144,156,18,18,11,2,3,7,2,2,0,41.5,47.4,47.4,40,4,0.05717441563969656,0.0,10.8,11.0,2,0,10.8,0,27,109,-2.8,5,152.0,45,8,1,47.4,0,0,7,546.3000000000002,62.900000000000006,45,8,0,15.399999999999999,0,0,14,627.8,45.8,54,18,1,27.4,1,1,6,1238.4999999999998
Australia,New South Wales,2014,2014-15,-34.5,147.5,184,2014-05-01,2014-10-31,244.5,1.328804347826087,17.979891304347827,3.720652173913044,10.850271739130434,2380.8,12.93913043478261,1077.95,12,3,0,5,2,1,0,37.30000000000001,1.6000000000000014,151,161,14,29,9,2,11,10,2,2,0,35.1,42.9,48.1,33,3,0.06415312749612122,0.5,1.8000000000000003,8.7,1,0,6.8999999999999995,0,35,118,-3.9,7,131.29999999999998,47,11,2,42.9,0,0,1,505.9,60.9,54,14,0,24.4,0,0,26,671.3999999999999,52.300000000000004,50,10,0,14.2,3,2,8,1203.4999999999998
Australia,New South Wales,2015,2015-16,-34.5,147.5,184,2015-05-01,2015-10-31,241.8,1.3141304347826088,17.252173913043475,3.9423913043478254,10.597282608695652,2341.7,12.726630434782608,1040.45,8,0,0,3,0,1,0,17.1,0.0,145,155,30,35,9,2,8,6,3,0,0,23.7,43.6,47.2,39,8,0.045412439513135894,2.2,5.1,10.2,2,0,5.1,0,37,120,-4.2,10,72.6,50,11,1,43.6,0,0,17,581.5999999999999,142.20000000000002,41,9,2,33.099999999999994,0,0,16,581.3000000000001,27.0,54,30,0,12.8,0,0,4,1178.7999999999997
Australia,New South Wales,2016,2016-17,-34.5,147.5,184,2016-05-01,2016-10-31,646.6,3.514130434782609,15.907065217391308,5.496195652173912,10.701630434782608,2229.7,12.117934782608694,1052.6,0,0,0,0,0,0,0,0.0,0.0,124,132,14,14,4,1,0,21,7,6,1,51.6,59.900000000000006,80.4,60,4,0.031849769940345114,1.0,5.0,15.7,3,0,10.799999999999999,0,17,85,-1.9,3,216.80000000000004,41,14,2,51.599999999999994,0,0,4,558.3000000000001,150.5,42,9,0,21.9,0,0,13,634.3,279.29999999999995,41,8,5,59.9,0,0,0,1037.1
Australia,New South Wales,2017,2017-18,-34.5,147.5,184,2017-05-01,2017-10-31,184.0,1.0,17.743478260869566,2.947826086956522,10.345652173913043,2518.1000000000004,13.685326086956524,989.95,2,0,0,1,0,0,0,3.1999999999999957,0.0,160,167,46,53,8,2,2,6,2,0,0,23.4,23.4,39.6,24,2,0.06967391304347827,7.1,30.5,41.599999999999994,4,1,23.4,1,57,133,-5.6,12,46.89999999999999,56,30,1,21.1,0,0,19,647.0000000000001,74.9,50,13,0,19.9,0,0,29,710.1999999999999,62.19999999999999,54,37,1,23.4,0,0,9,1160.9
Australia,New South Wales,2018,2018-19,-34.5,147.5,184,2018-05-01,2018-10-31,162.0,0.8804347826086957,18.007065217391304,3.358695652173913,10.682880434782607,2544.5,13.828804347826088,1051.95,4,0,0,2,0,0,0,7.899999999999999,0.0,157,162,25,25,10,4,4,6,1,0,0,20.4,20.7,32.9,27,4,0.06074912360920591,0.0,1.0,18.4,0,0,17.5,0,49,125,-6.0,10,77.6,47,17,0,16.6,0,0,9,603.2000000000002,24.799999999999997,54,15,0,5.699999999999999,0,0,32,705.1999999999999,59.6,56,25,1,20.7,0,0,8,1236.1000000000001
Australia,New South Wales,2019,2019-20,-34.5,147.5,184,2019-05-01,2019-10-31,140.6,0.7641304347826087,18.057608695652174,3.4771739130434782,10.767391304347825,2481.3,13.485326086956523,1064.45,10,1,0,4,1,2,0,24.300000000000008,1.5,158,164,18,38,10,5,10,3,0,0,0,18.3,28.1,28.1,26,3,0.05701939867545918,3.9,3.9,5.2,1,0,3.9,0,42,120,-4.9,12,81.0,48,16,0,28.1,0,0,6,620.6999999999998,36.2,55,14,0,11.3,0,0,25,719.7000000000002,23.4,55,16,0,11.5,1,1,11,1140.9
Australia,New South Wales,2020,2020-21,-34.5,147.5,184,2020-05-01,2020-10-31,331.1,1.7994565217391305,16.67608695652174,4.290217391304347,10.483152173913044,2360.5,12.828804347826088,1012.05,1,0,0,1,0,0,0,0.3000000000000007,0.0,131,141,16,18,8,1,1,10,2,0,0,22.3,39.699999999999996,44.4,53,5,0.03002894992949286,42.5,59.599999999999994,66.3,7,0,30.700000000000003,1,31,110,-4.0,8,108.39999999999998,48,12,2,39.699999999999996,0,0,9,605.1999999999999,101.8,43,12,0,31.5,0,0,18,677.9000000000001,120.90000000000002,40,9,0,30.700000000000003,0,0,4,1077.4
Australia,New South Wales,2021,2021-22,-34.5,147.5,184,2021-05-01,2021-10-31,343.0,1.8641304347826086,16.452173913043477,3.6875,10.069836956521739,2383.0,12.951086956521738,934.65,0,0,0,0,0,0,0,0.0,0.0,130,143,15,17,8,1,0,10,1,1,0,42.4,63.8,67.0,54,5,0.035279687885149895,0.3,0.4,27.3,0,0,26.6,1,36,121,-3.4,10,145.40000000000003,46,13,1,63.8,0,0,12,575.7999999999998,92.3,37,8,0,20.3,0,0,18,667.2999999999998,105.3,47,15,0,32.9,0,0,6,1139.8999999999999
Australia,Queensland,1989,1989-90,-27.5,151.5,184,1989-05-01,1989-10-31,189.5,1.0298913043478262,21.307065217391305,7.359239130434782,14.333152173913044,3038.1,16.51141304347826,1717.3,10,1,0,4,1,1,0,22.400000000000002,0.5,156,162,31,31,9,4,7,5,1,1,0,38.1,50.300000000000004,60.400000000000006,28,5,0.07240690332147506,21.1,70.9,78.4,9,1,50.300000000000004,1,15,74,-3.1,5,59.3,52,19,0,17.3,0,0,2,693.7,38.7,54,15,0,11.4,0,0,13,946.1999999999999,91.5,50,31,1,50.300000000000004,1,1,0,1398.1999999999998
Australia,Queensland,1990,1990-91,-27.5,151.5,184,1990-05-01,1990-10-31,222.3,1.2081521739130436,21.231521739130436,7.288043478260869,14.259782608695653,2964.9,16.11358695652174,1703.8,8,0,0,3,0,1,0,10.099999999999994,0.0,159,163,20,25,13,2,8,7,2,1,1,58.5,62.400000000000006,75.2,25,2,0.10231095230029813,0.0,11.5,11.7,2,0,11.5,0,7,59,-2.4,1,115.9,50,10,1,62.400000000000006,0,0,1,747.1999999999999,48.8,55,20,0,22.299999999999997,0,0,6,885.1000000000001,57.599999999999994,54,13,1,24.099999999999998,0,0,0,1332.6
Australia,Queensland,1991,1991-92,-27.5,151.5,184,1991-05-01,1991-10-31,76.30000000000001,0.41467391304347834,23.522282608695654,7.247282608695652,15.384782608695653,3043.4,16.54021739130435,1910.8,13,1,0,4,1,2,0,19.799999999999997,0.10000000000000142,170,172,49,76,7,4,13,1,0,0,0,12.5,17.6,17.700000000000003,14,3,0.08123929649294274,12.9,18.5,18.500000000000004,3,0,17.6,0,24,64,-4.1,4,33.6,54,24,0,9.5,0,0,2,776.8999999999999,18.1,60,39,0,12.7,0,0,20,920.1,24.600000000000005,56,26,0,17.6,1,1,2,1346.4
Australia,Queensland,1992,1992-93,-27.5,151.5,184,1992-05-01,1992-10-31,177.4,0.9641304347826087,21.828260869565216,6.015760869565218,13.922010869565218,2963.3999999999996,16.105434782608693,1641.65,3,0,0,1,0,0,0,5.399999999999999,0.0,158,162,24,39,9,4,2,6,1,0,0,24.8,32.0,50.2,26,3,0.06371501673299279,26.5,27.400000000000002,29.5,2,1,26.5,1,28,85,-4.1,6,61.3,52,24,0,32.0,0,0,8,747.4,47.6,54,22,0,13.2,0,0,19,902.3000000000002,68.5,52,18,1,26.5,0,0,1,1313.6999999999998
Australia,Queensland,1993,1993-94,-27.5,151.5,184,1993-05-01,1993-10-31,205.0,1.1141304347826086,22.53804347826087,8.122826086956522,15.330434782608696,2765.8,15.031521739130437,1900.8,8,1,0,2,1,0,0,16.900000000000002,0.5,156,161,30,36,8,3,6,5,1,1,0,46.5,48.9,48.9,28,4,0.08479809637120761,16.7,25.4,37.3,4,0,14.3,0,3,45,-1.4,0,60.7,56,22,1,48.9,0,0,2,800.5999999999999,55.9,53,30,0,34.7,0,0,1,818.4999999999999,88.4,47,10,0,20.2,1,1,0,1146.7000000000003
Australia,Queensland,1994,1994-95,-27.5,151.5,184,1994-05-01,1994-10-31,94.5,0.5135869565217391,22.738586956521736,4.6521739130434785,13.695380434782608,3148.8,17.11304347826087,1599.95,10,1,0,3,1,1,0,19.6,1.5,168,172,58,58,6,4,9,3,0,0,0,18.4,18.4,29.4,16,2,0.10294336664707036,11.0,29.4,32.199999999999996,4,0,18.4,0,39,105,-4.8,7,36.6,56,23,0,15.5,0,0,14,843.8,6.5,60,49,0,3.8,0,0,23,991.1,51.400000000000006,52,22,0,18.4,1,1,2,1313.8999999999999
Australia,Queensland,1995,1995-96,-27.5,151.5,184,1995-05-01,1995-10-31,195.2,1.0608695652173912,22.23967391304348,7.38695652173913,14.813315217391303,3045.6000000000004,16.55217391304348,1805.65,8,0,0,3,0,1,0,13.100000000000005,0.0,159,163,57,57,9,2,8,7,2,1,0,29.4,29.4,38.3,25,5,0.0700022885313088,16.2,38.3,40.0,3,1,22.1,1,19,65,-5.4,4,84.49999999999999,49,12,1,29.4,0,0,2,755.2,5.6,61,55,0,5.6,0,0,16,983.6,105.1,49,14,1,22.1,0,0,1,1306.8000000000002
Australia,Queensland,1996,1996-97,-27.5,151.5,184,1996-05-01,1996-10-31,379.90000000000003,2.0646739130434786,21.925543478260867,7.253804347826086,14.589673913043478,2970.5,16.144021739130434,1764.5,7,0,0,3,0,1,0,9.200000000000006,0.0,155,160,42,42,9,3,6,10,6,3,2,79.1,171.0,221.89999999999998,29,6,0.09810820805214597,2.0,11.1,11.3,4,0,9.1,0,17,65,-3.9,4,244.49999999999997,52,29,5,171.0,0,0,1,755.7,63.099999999999994,54,27,0,22.8,0,0,15,856.9,72.3,49,19,1,28.8,0,0,1,1357.9000000000003
Australia,Queensland,1997,1997-98,-27.5,151.5,184,1997-05-01,1997-10-31,191.79999999999998,1.042391304347826,22.33641304347826,7.083695652173914,14.710054347826086,2990.8999999999996,16.254891304347826,1786.65,9,0,0,3,0,1,0,11.599999999999998,0.0,161,164,36,36,9,4,8,6,4,1,0,31.4,46.099999999999994,50.4,23,3,0.08261777725102509,6.2,27.7,27.7,3,1,21.4,1,21,64,-4.3,6,51.9,51,23,0,20.2,0,0,6,769.7999999999998,8.8,60,34,0,6.0,0,0,15,942.0,131.1,50,16,4,46.099999999999994,0,0,0,1279.1000000000001
Australia,Queensland,1998,1998-99,-27.5,151.5,184,1998-05-01,1998-10-31,395.20000000000005,2.1478260869565218,21.351630434782606,8.607065217391305,14.979347826086958,2769.8,15.053260869565218,1836.1999999999998,3,0,0,2,0,0,0,3.799999999999997,0.0,142,153,30,31,6,2,3,16,6,3,0,40.1,57.8,73.8,42,4,0.044536845998131416,19.200000000000003,19.200000000000003,24.1,3,0,14.600000000000001,0,6,46,-2.1,0,110.4,50,30,2,53.3,0,0,3,760.3000000000001,154.9,46,15,2,41.7,0,0,3,760.6000000000001,129.9,46,11,2,57.8,0,0,0,1248.9000000000003
Australia,Queensland,1999,1999-00,-27.5,151.5,184,1999-05-01,1999-10-31,208.1,1.130978260869565,22.12554347826087,7.9391304347826095,15.032336956521737,2894.3,15.729891304347827,1845.9499999999998,3,0,0,2,0,0,0,8.899999999999999,0.0,160,164,24,27,10,4,3,8,1,1,0,30.6,32.4,35.6,24,2,0.0640099515974951,12.3,22.4,41.400000000000006,2,0,19.0,0,11,52,-1.9,4,53.0,54,24,0,21.5,0,0,7,780.0999999999999,88.30000000000001,53,18,1,32.4,0,0,4,883.3999999999999,66.8,53,17,0,19.0,0,0,0,1230.8000000000002
